Hour,Solar (MW),BESS flow (MW),SOC (MWh),Energy served (MW)
0,0.011786628985910203,99.988213,672.98346,100.0
1,45.077207557990704,54.922792,615.16999,100.0
2,116.14588723976203,-16.145888,632.16567,100.0
3,177.13697874008417,-77.136979,713.36249,100.0
4,220.45687119380463,-120.45687,840.15919,100.0
5,242.35586796560526,-142.35587,990.00748,100.0
6,241.10985530575897,-141.10986,1138.5442,100.0
7,216.81427352515897,-116.81427,1261.5066,100.0
8,171.39076922823944,-71.39077,1336.6547,100.0
9,108.84656980789607,-8.8465702,1345.9669,100.0
10,37.61830331397402,62.381697,1280.302,100.0
11,0.0,100.0,1175.0388,100.0
12,0.0,100.0,1069.7757,100.0
13,0.0,100.0,964.5125,100.0
14,0.0,100.0,859.24934,100.0
15,0.0,100.0,753.98619,100.0
16,0.0,100.0,648.72303,100.0
17,0.0,100.0,543.45987,100.0
18,0.0,100.0,438.19671,100.0
19,0.0,100.0,332.93355,100.0
20,0.0,100.0,227.6704,100.0
21,0.0,100.0,122.40724,100.0
22,0.0,58.143438,61.203619,58.143438
23,0.0,29.071719,30.60181,29.071719
24,0.007877545636910226,-0.0078775457,30.610102,0.0
25,44.852915088454075,14.539798,15.305051,59.392714
26,116.0595141422493,-16.059515,32.209803,100.0
27,177.2307947924191,-77.230795,113.50538,100.0
28,220.7459396638636,-120.74594,240.60637,100.0
29,242.8413767828661,-142.84138,390.96571,100.0
30,241.77912069795283,-141.77912,540.20689,100.0
31,217.64028339967177,-117.64028,664.03877,100.0
32,172.33067138047122,-72.330672,740.17632,100.0
33,109.8322419910595,-9.8322424,750.52605,100.0
34,38.477702039852474,61.522298,685.76574,100.0
35,0.0,100.0,580.50258,100.0
36,0.0,100.0,475.23942,100.0
37,0.0,100.0,369.97626,100.0
38,0.0,100.0,264.7131,100.0
39,0.0,100.0,159.44995,100.0
40,0.0,75.738725,79.724973,75.738725
41,0.0,37.869362,39.862487,37.869362
42,0.0,18.934681,19.931243,18.934681
43,0.0,9.4673406,9.9656217,9.4673406
44,0.0,4.7336703,4.9828108,4.7336703
45,0.0,2.3668351,2.4914054,2.3668351
46,0.0,1.1834176,1.2457027,1.1834176
47,0.0,0.59170879,0.62285135,0.59170879
48,0.004757263799666596,-0.0047572638,0.627859,0.0
49,44.654023808049274,0.29823303,0.3139295,44.952257
50,116.00374981954407,-16.00375,17.159982,100.0
51,177.35705208067708,-77.357053,98.588459,100.0
52,221.06769794572608,-121.0677,226.02814,100.0
53,243.35857795361798,-143.35858,376.93191,100.0
54,242.47801155824925,-142.47801,526.90876,100.0
55,218.4929741119325,-118.49297,651.63821,100.0
56,173.2936846845708,-73.293685,728.78946,100.0
57,110.83724833065982,-10.837249,740.19709,100.0
58,39.35433541114609,60.645664,676.35955,100.0
59,0.0,100.0,571.09639,100.0
60,0.0,100.0,465.83323,100.0
61,0.0,100.0,360.57007,100.0
62,0.0,100.0,255.30692,100.0
63,0.0,100.0,150.04376,100.0
64,0.0,-0.0,150.04376,0.0
65,0.0,71.270786,75.021879,71.270786
66,0.0,35.635393,37.51094,35.635393
67,0.0,17.817696,18.75547,17.817696
68,0.0,8.9088482,9.3777349,8.9088482
69,0.0,4.4544241,4.6888675,4.4544241
70,0.0,2.227212,2.3444337,2.227212
71,0.0,1.113606,1.1722169,1.113606
72,0.002274698109133739,-0.0022746981,1.1746113,0.0
73,44.48082390304461,0.55794036,0.58730564,45.038764
74,115.97881994241101,-15.97882,17.407117,100.0
75,177.5158131634057,-77.515814,99.00271,100.0
76,221.42203047759077,-121.42203,226.81537,100.0
77,243.90718155872773,-143.90718,378.29662,100.0
78,243.20608101320585,-143.20608,529.03986,100.0
79,219.37177185224232,-119.37177,654.69436,100.0
80,174.27915154998152,-74.279152,732.88294,100.0
81,111.86091109419692,-11.860912,745.36811,100.0
82,40.247647164489386,59.752353,682.4709,100.0
83,0.0,100.0,577.20774,100.0
84,0.0,100.0,471.94458,100.0
85,0.0,100.0,366.68143,100.0
86,0.0,100.0,261.41827,100.0
87,0.0,100.0,156.15511,100.0
88,0.0,74.173677,78.077555,74.173677
89,0.0,37.086839,39.038777,37.086839
90,0.0,18.543419,19.519389,18.543419
91,0.0,9.2717096,9.7596944,9.2717096
92,0.0,4.6358548,4.8798472,4.6358548
93,0.0,2.3179274,2.4399236,2.3179274
94,0.0,1.1589637,1.2199618,1.1589637
95,0.0,0.57948185,0.6099809,0.57948185
96,0.00030457031100817374,-0.00030457031,0.6103015,0.0
97,44.333589689212516,0.28989321,0.30515075,44.623483
98,115.98492384007453,-15.984924,17.131387,100.0
99,177.70711200687737,-77.707113,98.928348,100.0
100,221.8087937368864,-121.80879,227.14813,100.0
101,244.48687226156014,-144.48687,379.23958,100.0
102,243.9628607343342,-143.96286,530.77943,100.0
103,220.2760862906385,-120.27609,657.38584,100.0
104,175.28640309898995,-75.286404,736.63468,100.0
105,112.90254526312886,-12.902546,750.21631,100.0
106,41.15706601207828,58.842934,688.27638,100.0
107,0.0,100.0,583.01322,100.0
108,0.0,100.0,477.75007,100.0
109,0.0,100.0,372.48691,100.0
110,0.0,100.0,267.22375,100.0
111,0.0,100.0,161.96059,100.0
112,0.0,76.931281,80.980296,76.931281
113,0.0,38.465641,40.490148,38.465641
114,0.0,19.23282,20.245074,19.23282
115,0.0,9.6164102,10.122537,9.6164102
116,0.0,4.8082051,5.0612685,4.8082051
117,0.0,2.4041025,2.5306343,2.4041025
118,0.0,1.2020513,1.2653171,1.2020513
119,0.0,0.60102564,0.63265856,0.60102564
120,0.0,0.30051282,0.31632928,0.30051282
121,44.21258361920433,0.15025641,0.15816464,44.36284
122,116.02223812037954,-16.022239,17.023679,100.0
123,177.93095706627483,-77.930958,99.056266,100.0
124,222.2278186607445,-122.22782,227.71713,100.0
125,245.09731091384862,-145.09731,380.45114,100.0
126,244.74786167437955,-144.74786,532.81731,100.0
127,221.2053104383295,-121.20531,660.40185,100.0
128,176.314758275695,-76.314759,740.73318,100.0
129,113.96145702061015,-13.961457,755.42945,100.0
130,42.08200449871354,57.917995,694.46314,100.0
131,0.0,100.0,589.19998,100.0
132,0.0,100.0,483.93682,100.0
133,0.0,100.0,378.67366,100.0
134,0.0,100.0,273.4105,100.0
135,0.0,100.0,168.14735,100.0
136,0.0,-0.0,168.14735,0.0
137,0.0,79.86999,84.073673,79.86999
138,0.0,39.934995,42.036837,39.934995
139,0.0,19.967497,21.018418,19.967497
140,0.0,9.9837487,10.509209,9.9837487
141,0.0,4.9918744,5.2546046,4.9918744
142,0.0,2.4959372,2.6273023,2.4959372
143,0.0,1.2479686,1.3136511,1.2479686
144,0.0,0.62398429,0.65682557,0.62398429
145,44.11805884763475,0.31199215,0.32841279,44.430051
146,116.09091884726845,-16.090919,17.266223,100.0
147,178.18733328315602,-78.187334,99.568679,100.0
148,222.6789122970801,-122.67891,228.70438,100.0
149,245.7381358137096,-145.73814,382.11294,100.0
150,245.56057489170973,-145.56058,535.3346,100.0
151,222.158821049111,-122.15882,663.92283,100.0
152,177.36352380371258,-77.363525,745.35812,100.0
153,115.03694342654278,-15.036944,761.18649,100.0
154,43.02185901131767,56.978141,701.2095,100.0
155,0.0,100.0,595.94634,100.0
156,0.0,100.0,490.68318,100.0
157,0.0,100.0,385.42002,100.0
158,0.0,100.0,280.15686,100.0
159,0.0,100.0,174.89371,100.0
160,0.0,83.07451,87.446853,83.07451
161,0.0,41.537255,43.723427,41.537255
162,0.0,20.768628,21.861713,20.768628
163,0.0,10.384314,10.930857,10.384314
164,0.0,5.1921569,5.4654283,5.1921569
165,0.0,2.5960784,2.7327142,2.5960784
166,0.0,1.2980392,1.3663571,1.2980392
167,0.0,0.64901961,0.68317854,0.64901961
168,0.0,0.32450981,0.34158927,0.32450981
169,44.05026037619259,0.1622549,0.17079463,44.212515
170,116.19110241591454,-16.191103,17.214061,100.0
171,178.47620294196398,-78.476204,99.820591,100.0
172,223.1618586723476,-123.16186,229.46465,100.0
173,246.40896352704343,-146.40896,383.57935,100.0
174,246.40047230556752,-146.40047,537.68511,100.0
175,223.13597927745013,-123.13598,667.30194,100.0
176,178.4319947888063,-78.431995,749.86193,100.0
177,116.12829292495661,-16.128293,766.83908,100.0
178,43.976010763105705,56.023989,707.86646,100.0
179,0.0,100.0,602.6033,100.0
180,0.0,100.0,497.34015,100.0
181,0.0,100.0,392.07699,100.0
182,0.0,100.0,286.81383,100.0
183,0.0,100.0,181.55067,100.0
184,0.0,86.236569,90.775336,86.236569
185,0.0,43.118285,45.387668,43.118285
186,0.0,21.559142,22.693834,21.559142
187,0.0,10.779571,11.346917,10.779571
188,0.0,5.3897856,5.6734585,5.3897856
189,0.0,2.6948928,2.8367293,2.6948928
190,0.0,1.3474464,1.4183646,1.3474464
191,0.0,0.6737232,0.70918231,0.6737232
192,0.0,0.3368616,0.35459116,0.3368616
193,44.00942512744609,0.1684308,0.17729558,44.177856
194,116.32290530294165,-16.322906,17.359302,100.0
195,178.79750559544522,-78.797506,100.30405,100.0
196,223.67641888482024,-123.67642,230.48975,100.0
197,247.1093891794773,-147.10939,385.34174,100.0
198,247.26700716952672,-147.26701,540.35964,100.0
199,224.13613132319395,-124.13613,671.02926,100.0
200,179.5194554607517,-79.519456,754.73395,100.0
201,117.23478622803749,-17.234787,772.87583,100.0
202,44.94382718422519,55.056173,714.92196,100.0
203,0.0,100.0,609.6588,100.0
204,0.0,100.0,504.39565,100.0
205,0.0,100.0,399.13249,100.0
206,0.0,100.0,293.86933,100.0
207,0.0,100.0,188.60617,100.0
208,0.0,89.587932,94.303086,89.587932
209,0.0,44.793966,47.151543,44.793966
210,0.0,22.396983,23.575771,22.396983
211,0.0,11.198491,11.787886,11.198491
212,0.0,5.5992457,5.8939429,5.5992457
213,0.0,2.7996229,2.9469714,2.7996229
214,0.0,1.3998114,1.4734857,1.3998114
215,0.0,0.69990572,0.73674286,0.69990572
216,0.0,0.34995286,0.36837143,0.34995286
217,43.99578126291792,0.17497643,0.18418571,44.170758
218,116.48642312880577,-16.486424,17.538316,100.0
219,179.15115731833106,-79.151158,100.85532,100.0
220,224.22233063970359,-124.22233,231.61567,100.0
221,247.83898626036395,-147.83899,387.23566,100.0
222,248.15961415156445,-148.15962,543.19315,100.0
223,225.1586087532171,-125.15861,674.93905,100.0
224,180.62517973427939,-80.62518,759.80767,100.0
225,118.35569704451562,-18.355698,779.12945,100.0
226,45.92466331587104,54.075337,722.20805,100.0
227,0.004712251636410854,-0.0047122517,722.21301,0.0
228,0.0,100.0,616.94985,100.0
229,0.0,100.0,511.68669,100.0
230,0.0,100.0,406.42353,100.0
231,0.0,100.0,301.16037,100.0
232,0.0,100.0,195.89722,100.0
233,0.0,93.051178,97.948608,93.051178
234,0.0,-0.0,97.948608,0.0
235,0.0,46.525589,48.974304,46.525589
236,0.0,23.262794,24.487152,23.262794
237,0.0,11.631397,12.243576,11.631397
238,0.0,5.8156986,6.121788,5.8156986
239,0.0,2.9078493,3.060894,2.9078493
240,0.0,1.4539247,1.530447,1.4539247
241,44.00954743609422,0.72696233,0.7652235,44.73651
242,116.68172958942647,-16.68173,18.324939,100.0
243,179.53704979901002,-79.537051,102.04815,100.0
244,224.79930751042022,-124.79931,233.41584,100.0
245,248.59730609138293,-148.59731,389.83406,100.0
246,249.0777089836622,-149.07771,546.75797,100.0
247,226.2027283227351,-126.20273,679.60294,100.0
248,181.74843115231943,-81.748432,765.65393,100.0
249,119.4902922022185,-19.490293,786.17002,100.0
250,46.917862568681755,53.082137,730.29409,100.0
251,0.01317997597852101,-0.013179976,730.30796,0.0
252,0.0,100.0,625.04481,100.0
253,0.0,100.0,519.78165,100.0
254,0.0,100.0,414.51849,100.0
255,0.0,100.0,309.25533,100.0
256,0.0,100.0,203.99217,100.0
257,0.0,96.896282,101.99609,96.896282
258,0.0,48.448141,50.998043,48.448141
259,0.0,24.224071,25.499022,24.224071
260,0.0,12.112035,12.749511,12.112035
261,0.0,6.0560177,6.3747554,6.0560177
262,0.0,3.0280088,3.1873777,3.0280088
263,0.0,1.5140044,1.5936889,1.5140044
264,0.0,0.75700221,0.79684443,0.75700221
265,44.05093254801723,0.3785011,0.39842221,44.429434
266,116.90887597578472,-16.908876,18.19724,100.0
267,179.95504982475734,-79.955051,102.36045,100.0
268,225.40703840407664,-125.40704,234.36786,100.0
269,249.38387720653043,-149.38388,391.61405,100.0
270,250.0206877452583,-150.02069,549.53056,100.0
271,227.26779113402552,-127.26779,683.49666,100.0
272,182.88846194118875,-82.888463,770.74767,100.0
273,120.63783063193156,-20.637831,792.47171,100.0
274,47.922756382035274,52.077243,737.65355,100.0
275,0.025737605541755,-0.025737606,737.68065,0.0
276,0.0,100.0,632.41749,100.0
277,0.0,100.0,527.15433,100.0
278,0.0,100.0,421.89117,100.0
279,0.0,100.0,316.62802,100.0
280,0.0,100.0,211.36486,100.0
281,0.0,100.0,106.1017,100.0
282,0.0,50.398307,53.05085,50.398307
283,0.0,25.199154,26.525425,25.199154
284,0.0,12.599577,13.262712,12.599577
285,0.0,6.2997884,6.6313562,6.2997884
286,0.0,3.1498942,3.3156781,3.1498942
287,0.0,1.5749471,1.6578391,1.5749471
288,0.0,0.78747355,0.82891953,0.78747355
289,44.12013659242823,0.39373677,0.41445976,44.513874
290,117.16789173125491,-17.167892,18.485925,100.0
291,180.40499961404257,-80.405,103.12277,100.0
292,226.04518749205542,-126.04519,235.80191,100.0
293,250.1982048256689,-150.19821,393.90529,100.0
294,250.9879258219338,-150.98793,552.83995,100.0
295,228.3530810880365,-128.35308,687.94846,100.0
296,184.04451099003228,-84.044512,776.41636,100.0
297,121.79756107662493,-21.797562,799.36116,100.0
298,48.93866245644147,51.061337,745.61239,100.0
299,0.04351095364873384,-0.043510954,745.65819,0.0
300,0.0,100.0,640.39503,100.0
301,0.0,100.0,535.13187,100.0
302,0.0,100.0,429.86871,100.0
303,0.0,100.0,324.60556,100.0
304,0.0,100.0,219.3424,100.0
305,0.0,100.0,114.07924,100.0
306,0.0,54.18764,57.039621,54.18764
307,0.0,27.09382,28.51981,27.09382
308,0.0,13.54691,14.259905,13.54691
309,0.0,6.7734549,7.1299526,6.7734549
310,0.0,3.3867275,3.5649763,3.3867275
311,0.0,1.6933637,1.7824881,1.6933637
312,0.0,0.84668187,0.89124407,0.84668187
313,44.217352550601554,0.42334093,0.44562204,44.640694
314,117.4587861203379,-17.458787,18.823292,100.0
315,180.88671791977671,-80.886719,103.96721,100.0
316,226.71339460335554,-126.7134,237.34973,100.0
317,251.03977038432936,-151.03977,396.33896,100.0
318,251.97877652471473,-151.97878,556.31662,100.0
319,229.45786260397367,-129.45786,692.58806,100.0
320,185.21580080206115,-85.215802,782.2889,100.0
321,122.96871847719147,-22.968719,806.4665,100.0
322,49.96488164997964,50.035118,753.79795,100.0
323,0.06774847551695651,-0.067748476,753.86927,0.0
324,0.0,100.0,648.60611,100.0
325,0.0,100.0,543.34295,100.0
326,0.0,100.0,438.07979,100.0
327,0.0,100.0,332.81664,100.0
328,0.0,100.0,227.55348,100.0
329,0.0,100.0,122.29032,100.0
330,0.0,58.087902,61.14516,58.087902
331,0.0,29.043951,30.57258,29.043951
332,0.0,14.521976,15.28629,14.521976
333,0.0,7.2609878,7.6431451,7.2609878
334,0.0,3.6304939,3.8215725,3.6304939
335,0.0,1.815247,1.9107863,1.815247
336,0.0,0.90762348,0.95539313,0.90762348
337,44.34276884615895,0.45381174,0.47769657,44.796581
338,117.781550330476,-17.781551,19.195118,100.0
339,181.4000014348466,-81.400002,104.87933,100.0
340,227.41127560781717,-127.41128,238.99646,100.0
341,251.90803078837243,-151.90803,398.89966,100.0
342,252.9925691799806,-152.99257,559.94447,100.0
343,230.58137761329843,-130.58138,697.39855,100.0
344,186.4015335186479,-86.401534,788.34753,100.0
345,124.15051939478838,-24.15052,813.76913,100.0
346,51.00069381185772,48.999306,762.19092,100.0
347,0.09979356050635863,-0.099793561,762.29596,0.0
348,0.0,100.0,657.0328,100.0
349,0.0,100.0,551.76965,100.0
350,0.0,100.0,446.50649,100.0
351,0.0,100.0,341.24333,100.0
352,0.0,100.0,235.98017,100.0
353,0.0,100.0,130.71701,100.0
354,0.0,62.090582,65.358507,62.090582
355,0.0,31.045291,32.679254,31.045291
356,0.0,15.522645,16.339627,15.522645
357,0.0,7.7613227,8.1698134,7.7613227
358,0.0,3.8806614,4.0849067,3.8806614
359,0.0,1.9403307,2.0424533,1.9403307
360,0.0,0.97016534,1.0212267,0.97016534
361,44.40943383867903,0.48508267,0.51061334,44.894517
362,118.01610173432536,-18.016102,19.474931,100.0
363,181.81244875054495,-81.812449,105.5933,100.0
364,228.00077925660688,-128.00078,240.33096,100.0
365,252.662503667367,-152.6625,401.02834,100.0
366,253.88858936689837,-153.88859,563.01633,100.0
367,231.58484556561737,-131.58485,701.52669,100.0
368,187.46793270016008,-87.467933,793.5982,100.0
369,125.22031607008034,-25.220317,820.1459,100.0
370,51.952693825104184,48.047306,769.56979,100.0
371,0.13942506274158967,-0.13942506,769.71655,0.0
372,0.0,100.0,664.45339,100.0
373,0.0,100.0,559.19024,100.0
374,0.0,100.0,453.92708,100.0
375,0.0,100.0,348.66392,100.0
376,0.0,100.0,243.40076,100.0
377,0.0,31.230725,210.52632,31.230725
378,0.0,100.0,105.26316,100.0
379,0.0,50.0,52.631579,50.0
380,0.0,25.0,26.315789,25.0
381,0.0,12.5,13.157895,12.5
382,0.0,6.25,6.5789474,6.25
383,0.0,3.125,3.2894737,3.125
384,0.0,1.5625,1.6447368,1.5625
385,44.41724908059055,0.78125,0.82236842,45.198499
386,118.16216090643339,-18.162161,19.940433,100.0
387,182.1236120394126,-82.123613,106.38634,100.0
388,228.48128162602086,-128.48128,241.6298,100.0
389,253.30239217867694,-153.30239,403.00074,100.0
390,254.66587729231162,-154.66588,565.80692,100.0
391,232.46714935034586,-132.46715,705.24603,100.0
392,188.41369827111262,-88.413699,798.31308,100.0
393,126.17647577285337,-26.176476,825.86727,100.0
394,52.818120481825126,47.181879,776.20213,100.0
395,0.18662584376678287,-0.18662584,776.39858,0.0
396,0.0,100.0,671.13542,100.0
397,0.0,100.0,565.87226,100.0
398,0.0,100.0,460.60911,100.0
399,0.0,100.0,355.34595,100.0
400,0.0,100.0,250.08279,100.0
401,0.0,100.0,144.81963,100.0
402,0.0,68.789325,72.409816,68.789325
403,0.0,34.394663,36.204908,34.394663
404,0.0,17.197331,18.102454,17.197331
405,0.0,8.5986656,9.051227,8.5986656
406,0.0,4.2993328,4.5256135,4.2993328
407,0.0,2.1496664,2.2628067,2.1496664
408,0.0,1.0748332,1.1314034,1.0748332
409,44.45333546075231,0.5374166,0.56570169,44.990752
410,118.33961771265281,-18.339618,19.870563,100.0
411,182.46532128425764,-82.465322,106.67617,100.0
412,228.98989795414715,-128.9899,242.45501,100.0
413,253.96691541553977,-153.96692,404.52544,100.0
414,255.46361459849604,-155.46362,568.17136,100.0
415,233.36533928679427,-133.36534,708.55592,100.0
416,189.37075373784094,-89.370754,802.6304,100.0
417,127.1397165621471,-27.139717,831.19853,100.0
418,53.68820515079878,46.311795,782.44927,100.0
419,0.24357584733026494,-0.24357585,782.70566,0.0
420,0.0,100.0,677.44251,100.0
421,0.0,100.0,572.17935,100.0
422,0.0,100.0,466.91619,100.0
423,0.0,100.0,361.65303,100.0
424,0.0,100.0,256.38987,100.0
425,0.0,100.0,151.12672,100.0
426,0.0,71.78519,75.563358,71.78519
427,0.0,35.892595,37.781679,35.892595
428,0.0,17.946298,18.89084,17.946298
429,0.0,8.9731488,9.4454198,8.9731488
430,0.0,4.4865744,4.7227099,4.4865744
431,0.0,2.2432872,2.3613549,2.2432872
432,0.0,1.1216436,1.1806775,1.1216436
433,44.517752085974365,0.5608218,0.59033874,45.078574
434,118.54836623244611,-18.548367,20.114935,100.0
435,182.83727643202437,-82.837277,107.31207,100.0
436,229.526139863346,-129.52614,243.65538,100.0
437,254.65541820736976,-154.65542,406.45055,100.0
438,256.2810133024205,-156.28101,570.95688,100.0
439,234.27853884801237,-134.27854,712.30272,100.0
440,190.33818679006654,-90.338188,807.39554,100.0
441,128.1091520626104,-28.109153,836.98413,100.0
442,54.56215861036841,45.437841,789.15482,100.0
443,0.3111689713533542,99.688831,684.21921,100.0
444,0.0,100.0,578.95605,100.0
445,0.0,100.0,473.69289,100.0
446,0.0,100.0,368.42973,100.0
447,0.0,100.0,263.16658,100.0
448,0.0,100.0,157.90342,100.0
449,0.0,75.004124,78.951709,75.004124
450,0.0,37.502062,39.475855,37.502062
451,0.0,18.751031,19.737927,18.751031
452,0.0,9.3755155,9.8689637,9.3755155
453,0.0,4.6877577,4.9344818,4.6877577
454,0.0,2.3438789,2.4672409,2.3438789
455,0.0,1.1719394,1.2336205,1.1719394
456,0.0,0.58596972,0.61681023,0.58596972
457,44.61056265901897,0.29298486,0.30840511,44.903548
458,118.7882917144253,-18.788292,20.085555,100.0
459,183.23916256749166,-83.239163,107.70573,100.0
460,230.0894994714532,-130.0895,244.64204,100.0
461,255.36722219416018,-155.36722,408.18649,100.0
462,257.11725962075275,-157.11726,573.57308,100.0
463,235.20584425298438,-135.20585,715.89502,100.0
464,191.3150576019432,-91.315058,812.01613,100.0
465,129.08386899680937,-29.08387,842.63073,100.0
466,55.43916433470558,44.560835,795.72459,100.0
467,0.3902044462896605,99.609796,690.87218,100.0
468,0.0,100.0,585.60902,100.0
469,0.0,100.0,480.34586,100.0
470,0.0,100.0,375.0827,100.0
471,0.0,100.0,269.81954,100.0
472,0.0,100.0,164.55639,100.0
473,0.0,78.164283,82.278193,78.164283
474,0.0,39.082142,41.139096,39.082142
475,0.0,19.541071,20.569548,19.541071
476,0.0,9.7705354,10.284774,9.7705354
477,0.0,4.8852677,5.1423871,4.8852677
478,0.0,2.4426339,2.5711935,2.4426339
479,0.0,1.2213169,1.2855968,1.2213169
480,0.0,0.61065846,0.64279838,0.61065846
481,44.73183538250341,0.30532923,0.32139919,45.037165
482,119.05927170258698,-19.059272,20.383791,100.0
483,183.6706525999184,-83.670653,108.45816,100.0
484,230.67945369447918,-130.67945,246.01548,100.0
485,256.1016317644466,-156.10163,410.33299,100.0
486,257.9715213839892,-157.97152,576.6188,100.0
487,236.14633313243309,-136.14633,719.93074,100.0
488,192.30040836601555,-92.300409,817.08906,100.0
489,130.062937120149,-30.062938,848.73426,100.0
490,56.318387833137464,43.681612,802.75361,100.0
491,0.48136726489833015,99.518633,697.99716,100.0
492,0.0,100.0,592.734,100.0
493,0.0,100.0,487.47084,100.0
494,0.0,100.0,382.20768,100.0
495,0.0,100.0,276.94453,100.0
496,0.0,100.0,171.68137,100.0
497,0.0,81.54865,85.840685,81.54865
498,0.0,40.774325,42.920342,40.774325
499,0.0,20.387163,21.460171,20.387163
500,0.0,10.193581,10.730086,10.193581
501,0.0,5.0967906,5.3650428,5.0967906
502,0.0,2.5483953,2.6825214,2.5483953
503,0.0,1.2741977,1.3412607,1.2741977
504,0.0,0.63709883,0.67063035,0.63709883
505,44.88163947465594,0.31854942,0.33531517,45.200189
506,119.36117403622708,-19.361175,20.715499,100.0
507,184.13140750064284,-84.131408,109.27488,100.0
508,231.29546707400777,-131.29547,247.48063,100.0
509,256.8579395302433,-156.85794,412.59425,100.0
510,258.84295609456916,-158.84296,579.79737,100.0
511,237.09907486871214,-137.09908,724.11218,100.0
512,193.29327544971963,-93.293276,822.31563,100.0
513,131.04542243141418,-31.045423,854.99502,100.0
514,57.19898967674174,42.80101,809.94133,100.0
515,0.5852143029427553,99.414786,705.29419,100.0
516,0.0,100.0,600.03103,100.0
517,0.0,100.0,494.76787,100.0
518,0.0,100.0,389.50471,100.0
519,0.0,100.0,284.24155,100.0
520,0.0,100.0,178.9784,100.0
521,0.0,85.014738,89.489198,85.014738
522,0.0,42.507369,44.744599,42.507369
523,0.0,21.253685,22.3723,21.253685
524,0.0,10.626842,11.18615,10.626842
525,0.0,5.3134212,5.5930749,5.3134212
526,0.0,2.6567106,2.7965375,2.6567106
527,0.0,1.3283553,1.3982687,1.3283553
528,0.0,0.66417764,0.69913436,0.66417764
529,45.06003748134326,0.33208882,0.34956718,45.392126
530,119.69385024291338,-19.693851,21.079936,100.0
531,184.62107221582434,-84.621073,110.15475,100.0
532,231.93699071082716,-131.93699,249.03579,100.0
533,257.63542857512846,-157.63543,414.96782,100.0
534,259.73071647245285,-159.73072,583.10542,100.0
535,238.06313921473205,-138.06314,728.43504,100.0
536,194.29270059062986,-94.292701,827.69052,100.0
537,132.03040021964105,-32.030401,861.40673,100.0
538,58.0801389537661,41.919861,817.28056,100.0
539,0.702166427469313,99.297834,712.75653,100.0
540,0.0,100.0,607.49337,100.0
541,0.0,100.0,502.23021,100.0
542,0.0,100.0,396.96705,100.0
543,0.0,100.0,291.70389,100.0
544,0.0,100.0,186.44074,100.0
545,0.0,88.55935,93.220368,88.55935
546,0.0,44.279675,46.610184,44.279675
547,0.0,22.139837,23.305092,22.139837
548,0.0,11.069919,11.652546,11.069919
549,0.0,5.5349593,5.826273,5.5349593
550,0.0,2.7674797,2.9131365,2.7674797
551,0.0,1.3837398,1.4565682,1.3837398
552,0.0,0.69186992,0.72828412,0.69186992
553,45.267074186263265,0.34593496,0.36414206,45.613009
554,120.05712495803708,-20.057125,21.476906,100.0
555,185.13926725949733,-85.139268,111.09719,100.0
556,232.60345679948037,-132.60346,250.67977,100.0
557,258.43337027595504,-158.43337,417.45174,100.0
558,260.6339516973204,-160.63395,586.54012,100.0
559,239.03760081203578,-139.0376,732.89549,100.0
560,195.29773832703341,-95.297739,833.2089,100.0
561,133.0169647145999,-33.016965,867.9636,100.0
562,58.96102418576806,41.038976,824.76467,100.0
563,0.8325061603386996,99.167494,720.37784,100.0
564,0.0,100.0,615.11468,100.0
565,0.0,100.0,509.85152,100.0
566,0.0,100.0,404.58837,100.0
567,0.0,100.0,299.32521,100.0
568,0.0,100.0,194.06205,100.0
569,0.0,92.179473,97.031025,92.179473
570,0.0,46.089737,48.515512,46.089737
571,0.0,23.044868,24.257756,23.044868
572,0.0,11.522434,12.128878,11.522434
573,0.0,5.7612171,6.064439,5.7612171
574,0.0,2.8806085,3.0322195,2.8806085
575,0.0,1.4403043,1.5161098,1.4403043
576,0.0,0.72015214,0.75805488,0.72015214
577,45.50276471124605,0.36007607,0.37902744,45.862841
578,120.45078400913316,-20.450784,21.906169,100.0
579,185.6855784628204,-85.685579,112.10152,100.0
580,233.29427068790318,-133.29427,252.41128,100.0
581,259.25101910751187,-159.25102,420.04393,100.0
582,261.55180512201105,-161.55181,590.09846,100.0
583,240.0215397743925,-140.02154,737.48956,100.0
584,196.30745917405025,-96.30746,838.86583,100.0
585,134.00423445756746,-34.004235,874.65976,100.0
586,59.84086023316585,40.15914,832.38698,100.0
587,0.9763800199504373,99.02362,728.15159,100.0
588,0.0,100.0,622.88844,100.0
589,0.0,100.0,517.62528,100.0
590,0.0,100.0,412.36212,100.0
591,0.0,100.0,307.09896,100.0
592,0.0,100.0,201.8358,100.0
593,0.0,95.872007,100.9179,95.872007
594,0.0,47.936003,50.458951,47.936003
595,0.0,23.968002,25.229475,23.968002
596,0.0,11.984001,12.614738,11.984001
597,0.0,5.9920004,6.3073689,5.9920004
598,0.0,2.9960002,3.1536844,2.9960002
599,0.0,1.4980001,1.5768422,1.4980001
600,0.0,0.74900005,0.78842111,0.74900005
601,45.767084854573156,0.37450003,0.39421055,46.141585
602,120.87456475782663,-20.874565,22.367437,100.0
603,186.25954838817827,-86.259549,113.16696,100.0
604,234.0088039239593,-134.0088,254.22886,100.0
605,260.0876075800511,-160.08761,422.74213,100.0
606,262.4834112277095,-162.48341,593.77731,100.0
607,241.0140406321644,-141.01404,742.21314,100.0
608,197.32095041685233,-97.320951,844.65625,100.0
