Hour,Solar (MW),Charge (MW),Discharge (MW),SOC (MWh),Energy Served (MW)
3010,59.5055398607182,59.50554,100.0,8697.1131,100.0
3011,0.4114485546583887,0.41144856,100.0,8586.3723,100.0
3012,0.0,0.0,100.0,8475.2612,100.0
3013,0.0,0.0,100.0,8364.1501,100.0
3014,0.0,0.0,100.0,8253.0389,100.0
3015,0.0,0.0,100.0,8141.9278,100.0
3016,0.0,0.0,100.0,8030.8167,100.0
3017,0.0,0.0,100.0,7919.7056,100.0
3018,0.0,0.0,100.0,7808.5945,100.0
3019,0.0,0.0,100.0,7697.4834,100.0
3020,0.0,0.0,100.0,7586.3723,100.0
3021,0.0,0.0,100.0,7475.2612,100.0
3022,17.65250486882613,17.652505,100.0,7380.0373,100.0
3023,103.57202873743263,103.57203,100.0,7362.141,100.0
3024,199.1406097087149,199.14061,100.0,7430.2565,100.0
3025,286.33902954435274,286.33903,100.0,7576.8505,100.0
3026,356.4577444484607,356.45775,100.0,7786.5513,100.0
3027,403.9291889543538,403.92919,100.0,8038.9765,100.0
3028,425.2133965052352,425.2134,100.0,8310.5575,100.0
3029,418.7624440890853,418.76245,100.0,8576.3325,100.0
3030,385.05326215285334,385.05327,100.0,8811.7694,100.0
3031,326.5746062056403,326.57461,100.0,8994.5754,100.0
3032,247.7948041548928,247.79481,100.0,9106.4796,100.0
3033,155.37293459695906,155.37294,100.0,9135.2042,100.0
3034,60.33558961609744,60.33559,100.0,9078.3951,100.0
3035,0.5118386930815549,0.5118387,100.0,8967.7446,100.0
3036,0.0,0.0,100.0,8856.6335,100.0
3037,0.0,0.0,100.0,8745.5224,100.0
3038,0.0,0.0,100.0,8634.4113,100.0
3039,0.0,0.0,100.0,8523.3002,100.0
3040,0.0,0.0,100.0,8412.1891,100.0
3041,0.0,0.0,100.0,8301.078,100.0
3042,0.0,0.0,100.0,8189.9668,100.0
3043,0.0,0.0,100.0,8078.8557,100.0
3044,0.0,0.0,100.0,7967.7446,100.0
3045,0.0,0.0,100.0,7856.6335,100.0
3046,18.484247567986543,18.484248,100.0,7762.1582,100.0
3047,104.57198914125985,104.57199,100.0,7745.1619,100.0
3048,199.96472413274455,199.96473,100.0,7814.019,100.0
3049,286.97114650640265,286.97115,100.0,7961.182,100.0
3050,356.923818358167,356.92382,100.0,8171.3023,100.0
3051,404.27082370517877,404.27083,100.0,8424.0349,100.0
3052,425.4813686586468,425.48137,100.0,8695.857,100.0
3053,419.0126695331772,419.01267,100.0,8961.8573,100.0
3054,385.3429223697867,385.34293,100.0,9197.5549,100.0
3055,326.95821494047965,326.95822,100.0,9380.7061,100.0
3056,248.31965909354992,248.31966,100.0,9493.0827,100.0
3057,156.06960091124492,156.0696,100.0,9522.4343,100.0
3058,61.158848014349545,61.158849,100.0,9466.3661,100.0
3059,0.6265881046048088,0.62658811,100.0,9355.8189,100.0
3060,0.0,0.0,100.0,9244.7078,100.0
3061,0.0,0.0,100.0,9133.5967,100.0
3062,0.0,0.0,100.0,9022.4856,100.0
3063,0.0,0.0,100.0,8911.3745,100.0
3064,0.0,0.0,100.0,8800.2634,100.0
3065,0.0,0.0,100.0,8689.1523,100.0
3066,0.0,0.0,100.0,8578.0412,100.0
3067,0.0,0.0,100.0,8466.93,100.0
3068,0.0,0.0,100.0,8355.8189,100.0
3069,0.0,0.0,100.0,8244.7078,100.0
3070,19.30032525799943,19.300325,100.0,8150.967,100.0
3071,105.53224535459591,105.53225,100.0,8134.8349,100.0
3072,200.7487107080053,200.74871,100.0,8204.3976,100.0
3073,287.5657765845455,287.56578,100.0,8352.0957,100.0
3074,357.3562579331463,357.35626,100.0,8562.6053,100.0
3075,404.58329390479923,404.5833,100.0,8815.6191,100.0
3076,425.7248567738432,425.72486,100.0,9087.6604,100.0
3077,419.2429410269656,419.24294,100.0,9353.8679,100.0
3078,385.61667738373626,385.61668,100.0,9589.8118,100.0
3079,327.3291990770825,327.3292,100.0,9773.297,100.0
3080,248.8341882761522,248.83419,100.0,9886.1367,100.0
3081,156.75724320563714,156.75724,100.0,9916.1071,100.0
3082,61.97513975075538,61.97514,100.0,9860.7736,100.0
3083,0.756140065316546,0.75614007,100.0,9750.343,100.0
3084,0.0,0.0,100.0,9639.2319,100.0
3085,0.0,0.0,100.0,9528.1208,100.0
3086,0.0,0.0,100.0,9417.0097,100.0
3087,0.0,0.0,100.0,9305.8985,100.0
3088,0.0,0.0,100.0,9194.7874,100.0
3089,0.0,0.0,100.0,9083.6763,100.0
3090,0.0,0.0,100.0,8972.5652,100.0
3091,0.0,0.0,100.0,8861.4541,100.0
3092,0.0,0.0,100.0,8750.343,100.0
3093,0.0,0.0,100.0,8639.2319,100.0
3094,20.098891511254372,20.098892,100.0,8546.2098,100.0
3095,106.45251485999216,106.45252,100.0,8530.9059,100.0
3096,201.49253816130854,201.49254,100.0,8601.1381,100.0
3097,288.12306006010886,288.12306,100.0,8749.3377,100.0
3098,357.755341946669,357.75534,100.0,8960.2064,100.0
3099,404.86697878034687,404.86698,100.0,9213.4756,100.0
3100,425.9442956051474,425.9443,100.0,9485.7144,100.0
3101,419.45369975356186,419.4537,100.0,9752.1116,100.0
3102,385.87492510141846,385.87493,100.0,9988.2879,100.0
3103,327.68786657109774,327.68787,100.0,10172.096,100.0
3104,249.3385697099668,249.33857,100.0,10285.389,100.0
3105,157.43587877942264,157.43588,100.0,10315.971,100.0
3106,62.784258010378935,62.784259,100.0,10261.365,100.0
3107,0.9007764746560961,0.90077648,100.0,10151.065,100.0
3108,0.0,0.0,100.0,10039.954,100.0
3109,0.0,0.0,100.0,9928.8428,100.0
3110,0.0,0.0,100.0,9817.7316,100.0
3111,0.0,0.0,100.0,9706.6205,100.0
3112,0.0,0.0,100.0,9595.5094,100.0
3113,0.0,0.0,100.0,9484.3983,100.0
3114,0.0,0.0,100.0,9373.2872,100.0
3115,0.0,0.0,100.0,9262.1761,100.0
3116,0.0,0.0,100.0,9151.065,100.0
3117,0.0,0.0,100.0,9039.9539,100.0
3118,20.878240970246573,20.878241,100.0,8947.6332,100.0
3119,107.33255093013078,107.33255,100.0,8933.1214,100.0
3120,202.19620366225962,202.19621,100.0,9003.9868,100.0
3121,288.6431602173979,288.64316,100.0,9152.6546,100.0
3122,358.1213649389171,358.12137,100.0,9363.8527,100.0
3123,405.1222644424439,405.12227,100.0,9617.3516,100.0
3124,426.1401168076075,426.14012,100.0,9889.7666,100.0
3125,419.64537342185207,419.64538,100.0,10156.336,100.0
3126,386.1180399457319,386.11804,100.0,10392.731,100.0
3127,328.0344930247706,328.0345,100.0,10576.851,100.0
3128,249.83294219012234,249.83294,100.0,10690.59,100.0
3129,158.1054820598411,158.10548,100.0,10721.774,100.0
3130,63.58595790896161,63.585958,100.0,10667.89,100.0
3131,1.060619042249784,1.0606191,100.0,10557.733,100.0
3132,0.0,0.0,100.0,10446.622,100.0
3133,0.0,0.0,100.0,10335.511,100.0
3134,0.0,0.0,100.0,10224.4,100.0
3135,0.0,0.0,100.0,10113.289,100.0
3136,0.0,0.0,100.0,10002.178,100.0
3137,0.0,0.0,100.0,9891.0668,100.0
3138,0.0,0.0,100.0,9779.9557,100.0
3139,0.0,0.0,100.0,9668.8446,100.0
3140,0.0,0.0,100.0,9557.7335,100.0
3141,0.0,0.0,100.0,9446.6224,100.0
3142,21.636807520552072,21.636808,100.0,9354.9844,100.0
3143,108.172150448895,108.17215,100.0,9341.2282,100.0
3144,202.85974056345012,202.85974,100.0,9412.6909,100.0
3145,289.1262699980254,289.12627,100.0,9561.7934,100.0
3146,358.45464233172515,358.45465,100.0,9773.2915,100.0
3147,405.3495472327268,405.34955,100.0,10026.995,100.0
3148,426.3127504533134,426.31275,100.0,10299.565,100.0
3149,419.8183760094976,419.81838,100.0,10566.291,100.0
3150,386.34637102262536,386.34637,100.0,10802.891,100.0
3151,328.3693186520043,328.36932,100.0,10987.313,100.0
3152,250.31740146189773,250.3174,100.0,11101.487,100.0
3153,158.76598050971347,158.76598,100.0,11133.265,100.0
3154,64.37995257606833,64.379953,100.0,11080.096,100.0
3155,1.235633537498972,1.2356335,100.0,10970.097,100.0
3156,0.0,0.0,100.0,10858.986,100.0
3157,0.0,0.0,100.0,10747.875,100.0
3158,0.0,0.0,100.0,10636.764,100.0
3159,0.0,0.0,100.0,10525.653,100.0
3160,0.0,0.0,100.0,10414.542,100.0
3161,0.0,0.0,100.0,10303.431,100.0
3162,0.0,0.0,100.0,10192.319,100.0
3163,0.0,0.0,100.0,10081.208,100.0
3164,0.0,0.0,100.0,9970.0973,100.0
3165,0.0,0.0,100.0,9858.9862,100.0
3166,22.373163759793034,22.373164,100.0,9768.0109,100.0
3167,108.97116218229085,108.97116,100.0,9754.9738,100.0
3168,203.48322639105888,203.48323,100.0,9826.9976,100.0
3169,289.57261880672957,289.57262,100.0,9976.5019,100.0
3170,358.7555157870962,358.75552,100.0,10188.271,100.0
3171,405.5492374730499,405.54924,100.0,10442.154,100.0
3172,426.46262718903404,426.46263,100.0,10714.859,100.0
3173,419.97310848129496,419.97311,100.0,10981.724,100.0
3174,386.560241672383,386.56024,100.0,11218.517,100.0
3175,328.6925469600695,328.69255,100.0,11403.229,100.0
3176,250.79199849329729,250.792,100.0,11517.831,100.0
3177,159.41725286608042,159.41725,100.0,11550.195,100.0
3178,65.1659115540666,65.165912,100.0,11497.733,100.0
3179,1.4256364908481074,1.4256365,100.0,11387.905,100.0
3180,0.0,0.0,100.0,11276.794,100.0
3181,0.0,0.0,100.0,11165.683,100.0
3182,0.0,0.0,100.0,11054.572,100.0
3183,0.0,0.0,100.0,10943.461,100.0
3184,0.0,0.0,100.0,10832.35,100.0
3185,0.0,0.0,100.0,10721.239,100.0
3186,0.0,0.0,100.0,10610.128,100.0
3187,0.0,0.0,100.0,10499.017,100.0
3188,0.0,0.0,100.0,10387.905,100.0
3189,0.0,0.0,100.0,10276.794,100.0
3190,23.086020309967083,23.08602,100.0,10186.461,100.0
3191,109.7294936849229,109.72949,100.0,10174.106,100.0
3192,204.06678931636284,204.06679,100.0,10246.655,100.0
3193,289.98247797554546,289.98248,100.0,10396.528,100.0
3194,359.02435746620546,359.02436,100.0,10608.539,100.0
3195,405.721762549481,405.72177,100.0,10862.578,100.0
3196,426.5901802327206,426.59018,100.0,11135.398,100.0
3197,420.1099598917505,420.10996,100.0,11402.385,100.0
3198,386.759949932307,386.75995,100.0,11639.358,100.0
3199,329.0043448928019,329.00435,100.0,11824.351,100.0
3200,251.25673959006264,251.25674,100.0,11939.371,100.0
3201,160.05912951383013,160.05913,100.0,11972.313,100.0
3202,65.94346116673155,65.943462,100.0,11920.551,100.0
3203,1.6303038187467656,1.6303038,100.0,11810.907,100.0
3204,0.0,0.0,100.0,11699.796,100.0
3205,0.0,0.0,100.0,11588.685,100.0
3206,0.0,0.0,100.0,11477.574,100.0
3207,0.0,0.0,100.0,11366.463,100.0
3208,0.0,0.0,100.0,11255.352,100.0
3209,0.0,0.0,100.0,11144.241,100.0
3210,0.0,0.0,100.0,11033.13,100.0
3211,0.0,0.0,100.0,10922.018,100.0
3212,0.0,0.0,100.0,10810.907,100.0
3213,0.0,0.0,100.0,10699.796,100.0
3214,23.774223671900764,23.774224,100.0,10610.082,100.0
3215,110.44711539841248,110.44712,100.0,10598.373,100.0
3216,204.61061185694035,204.61061,100.0,10671.412,100.0
3217,290.356163749101,290.35617,100.0,10821.621,100.0
3218,359.26157231563667,359.26158,100.0,11033.845,100.0
3219,405.86756862474107,405.86757,100.0,11288.015,100.0
3220,426.6958467092395,426.69585,100.0,11560.93,100.0
3221,420.22930854886323,420.22931,100.0,11828.025,100.0
3222,386.94576973448505,386.94577,100.0,12065.166,100.0
3223,329.3048442809119,329.30485,100.0,12250.429,100.0
3224,251.71158822434498,251.71159,100.0,12365.858,100.0
3225,160.6913947661436,160.6914,100.0,12399.369,100.0
3226,66.71218678895791,66.712187,100.0,12348.299,100.0
3227,1.849180950194278,1.849181,100.0,12238.852,100.0
3228,0.0,0.0,100.0,12127.741,100.0
3229,0.0,0.0,100.0,12016.63,100.0
3230,0.0,0.0,100.0,11905.519,100.0
3231,0.0,0.0,100.0,11794.408,100.0
3232,0.0,0.0,100.0,11683.297,100.0
3233,0.0,0.0,100.0,11572.186,100.0
3234,0.0,0.0,100.0,11461.075,100.0
3235,0.0,0.0,100.0,11349.963,100.0
3236,0.0,0.0,100.0,11238.852,100.0
3237,0.0,0.0,100.0,11127.741,100.0
3238,24.436751885904446,24.436752,100.0,11038.623,100.0
3239,111.12406105330656,111.12406,100.0,11027.524,100.0
3240,205.28784672225328,205.28785,100.0,11101.172,100.0
3241,290.88068023394345,290.88068,100.0,11251.853,100.0
3242,359.66161344830687,359.66162,100.0,11464.437,100.0
3243,406.18500986870293,406.18501,100.0,11718.893,100.0
3244,426.97947361841113,426.97948,100.0,11992.063,100.0
3245,420.530470820881,420.53047,100.0,12259.43,100.0
3246,387.3143575471164,387.31436,100.0,12496.901,100.0
3247,329.7852416447108,329.78524,100.0,12682.597,100.0
3248,252.33774700064285,252.33775,100.0,12798.59,100.0
3249,161.47621154335212,161.47621,100.0,12832.807,100.0
3250,67.59190217857397,67.591903,100.0,12782.529,100.0
3251,2.0960326755436327,2.0960327,100.0,12673.304,100.0
3252,0.0,0.0,100.0,12562.193,100.0
3253,0.0,0.0,100.0,12451.082,100.0
3254,0.0,0.0,100.0,12339.971,100.0
3255,0.0,0.0,100.0,12228.86,100.0
3256,0.0,0.0,100.0,12117.749,100.0
3257,0.0,0.0,100.0,12006.638,100.0
3258,0.0,0.0,100.0,11895.527,100.0
3259,0.0,0.0,100.0,11784.415,100.0
3260,0.0,0.0,100.0,11673.304,100.0
3261,0.0,0.0,100.0,11562.193,100.0
3262,25.147408537068166,25.147409,100.0,11473.715,100.0
3263,111.90558555064793,111.90559,100.0,11463.319,100.0
3264,206.09872288784268,206.09872,100.0,11537.696,100.0
3265,291.5561745715146,291.55618,100.0,11688.986,100.0
3266,360.2246201084429,360.22462,100.0,11902.077,100.0
3267,406.67421157269746,406.67421,100.0,12156.973,100.0
3268,427.4411412718944,427.44114,100.0,12430.559,100.0
3269,421.0134466351039,421.01345,100.0,12698.36,100.0
3270,387.86560631771437,387.86561,100.0,12936.327,100.0
3271,330.44532043974766,330.44532,100.0,13122.617,100.0
3272,253.1349450898772,253.13495,100.0,13239.327,100.0
3273,162.4134823359743,162.41348,100.0,13274.388,100.0
3274,68.58361037064694,68.583611,100.0,13225.003,100.0
3275,2.374087229106382,2.3740872,100.0,13116.028,100.0
3276,0.0,0.0,100.0,13004.917,100.0
3277,0.0,0.0,100.0,12893.806,100.0
3278,0.0,0.0,100.0,12782.695,100.0
3279,0.0,0.0,100.0,12671.584,100.0
3280,0.0,0.0,100.0,12560.473,100.0
3281,0.0,0.0,100.0,12449.362,100.0
3282,0.0,0.0,100.0,12338.25,100.0
3283,0.0,0.0,100.0,12227.139,100.0
3284,0.0,0.0,100.0,12116.028,100.0
3285,0.0,0.0,100.0,12004.917,100.0
3286,25.90841439769731,25.908415,100.0,11917.124,100.0
3287,112.79235056462227,112.79235,100.0,11907.526,100.0
3288,206.87060041427844,206.8706,100.0,11982.598,100.0
3289,292.196339794715,292.19634,100.0,12134.464,100.0
3290,360.75695207399383,360.75695,100.0,12348.034,100.0
3291,407.1376581282273,407.13766,100.0,12603.347,100.0
3292,427.88176936980204,427.88177,100.0,12877.329,100.0
3293,421.47952032232484,421.47952,100.0,13145.549,100.0
3294,388.40321345534505,388.40322,100.0,13384.001,100.0
3295,331.0939339986902,331.09394,100.0,13570.875,100.0
3296,253.9217080667372,253.92171,100.0,13688.293,100.0
3297,163.3405128231273,163.34051,100.0,13724.188,100.0
3298,69.5669614574899,69.566962,100.0,13675.688,100.0
3299,2.6696295599893367,2.6696296,100.0,13566.979,100.0
3300,0.0,0.0,100.0,13455.868,100.0
3301,0.0,0.0,100.0,13344.757,100.0
3302,0.0,0.0,100.0,13233.646,100.0
3303,0.0,0.0,100.0,13122.535,100.0
3304,0.0,0.0,100.0,13011.424,100.0
3305,0.0,0.0,100.0,12900.312,100.0
3306,0.0,0.0,100.0,12789.201,100.0
3307,0.0,0.0,100.0,12678.09,100.0
3308,0.0,0.0,100.0,12566.979,100.0
3309,0.0,0.0,100.0,12455.868,100.0
3310,26.645076945151338,26.645077,100.0,12368.738,100.0
3311,113.63946240359653,113.63946,100.0,12359.902,100.0
3312,207.6038029677566,207.6038,100.0,12435.634,100.0
3313,292.80162120805517,292.80162,100.0,12588.045,100.0
3314,361.25911113087466,361.25911,100.0,12802.067,100.0
3315,407.5758508241533,407.57585,100.0,13057.774,100.0
3316,428.30180508327345,428.30181,100.0,13332.134,100.0
3317,421.9290362516954,421.92904,100.0,13600.759,100.0
3318,388.92737964586144,388.92738,100.0,13839.683,100.0
3319,331.73110888421314,331.73111,100.0,14027.13,100.0
3320,254.6978703283155,254.69787,100.0,14145.247,100.0
3321,164.25693790310092,164.25694,100.0,14181.967,100.0
3322,70.54134279814964,70.541343,100.0,14134.343,100.0
3323,2.9818765145176322,2.9818765,100.0,14025.916,100.0
3324,0.0,0.0,100.0,13914.804,100.0
3325,0.0,0.0,100.0,13803.693,100.0
3326,0.0,0.0,100.0,13692.582,100.0
3327,0.0,0.0,100.0,13581.471,100.0
3328,0.0,0.0,100.0,13470.36,100.0
3329,0.0,0.0,100.0,13359.249,100.0
3330,0.0,0.0,100.0,13248.138,100.0
3331,0.0,0.0,100.0,13137.027,100.0
3332,0.0,0.0,100.0,13025.916,100.0
3333,0.0,0.0,100.0,12914.804,100.0
3334,27.356444246876084,27.356444,100.0,12828.314,100.0
3335,114.44703389434754,114.44703,100.0,12820.205,100.0
3336,208.29867975429372,208.29868,100.0,12896.563,100.0
3337,293.37248272434937,293.37249,100.0,13049.487,100.0
3338,361.7316107681312,361.73161,100.0,13263.935,100.0
3339,407.989295800374,407.9893,100.0,13520.014,100.0
3340,428.70169397320933,428.7017,100.0,13794.734,100.0
3341,422.3623315440597,422.36233,100.0,14063.749,100.0
3342,389.4382938932338,389.4383,100.0,14303.133,100.0
3343,332.3568570415223,332.35686,100.0,14491.143,100.0
3344,255.4632503995528,255.46325,100.0,14609.948,100.0
3345,165.16237720028118,165.16238,100.0,14647.483,100.0
3346,71.50613049938273,71.506131,100.0,14600.728,100.0
3347,3.309931922205347,3.3099319,100.0,14492.596,100.0
3348,0.0,0.0,100.0,14381.485,100.0
3349,0.0,0.0,100.0,14270.373,100.0
3350,0.0,0.0,100.0,14159.262,100.0
3351,0.0,0.0,100.0,14048.151,100.0
3352,0.0,0.0,100.0,13937.04,100.0
3353,0.0,0.0,100.0,13825.929,100.0
3354,0.0,0.0,100.0,13714.818,100.0
3355,0.0,0.0,100.0,13603.707,100.0
3356,0.0,0.0,100.0,13492.596,100.0
3357,0.0,0.0,100.0,13381.485,100.0
3358,28.041657673398987,28.041658,100.0,13295.611,100.0
3359,115.21520455625203,115.21521,100.0,13288.194,100.0
3360,208.955596742563,208.9556,100.0,13365.142,100.0
3361,293.9093992945196,293.9094,100.0,13518.55,100.0
3362,362.1749703890423,362.17497,100.0,13733.396,100.0
3363,408.37850034064,408.3785,100.0,13989.826,100.0
3364,429.08187857892085,428.74514,99.663259,14264.959,100.0
3365,422.77973699112465,422.77974,100.0,14534.35,100.0
3366,389.9361366291251,389.93614,100.0,14774.181,100.0
3367,332.97118081957944,332.97118,100.0,14962.744,100.0
3368,256.2176574298319,256.21766,100.0,15082.229,100.0
3369,166.05644242006005,166.05644,100.0,15120.569,100.0
3370,72.46069652340148,72.460697,100.0,15074.672,100.0
3371,3.652802833567944,3.6528029,100.0,14966.849,100.0
3372,0.0,0.0,100.0,14855.738,100.0
3373,0.0,0.0,100.0,14744.627,100.0
3374,0.0,0.0,100.0,14633.515,100.0
3375,0.0,0.0,100.0,14522.404,100.0
3376,0.0,0.0,100.0,14411.293,100.0
3377,0.0,0.0,100.0,14300.182,100.0
3378,0.0,0.0,100.0,14189.071,100.0
3379,0.0,0.0,100.0,14077.96,100.0
3380,0.0,0.0,100.0,13966.849,100.0
3381,0.0,0.0,100.0,13855.738,100.0
3382,28.699942396005913,28.699943,100.0,13770.457,100.0
3383,115.94413408126537,115.94414,100.0,13763.695,100.0
3384,209.57493069638653,209.57493,100.0,13841.201,100.0
3385,294.4128518165102,294.41285,100.0,13995.062,100.0
3386,362.5897114627696,362.58971,100.0,14210.282,100.0
3387,408.74397057650884,408.74397,100.0,14467.04,100.0
3388,429.4427978439243,428.74514,99.30234,14742.575,100.0
3389,423.18157824453334,423.18158,100.0,15012.327,100.0
3390,390.42108260377,390.42109,100.0,15252.595,100.0
3391,333.574077359981,333.57408,100.0,15441.7,100.0
3392,256.96089680559163,256.9609,100.0,15561.854,100.0
3393,166.93874369228539,166.93875,100.0,15600.988,100.0
3394,73.40441496079008,73.404416,100.0,15555.941,100.0
3395,4.009415548844776,4.0094156,100.0,15448.438,100.0
3396,0.0,0.0,100.0,15337.327,100.0
3397,0.0,0.0,100.0,15226.216,100.0
3398,0.0,0.0,100.0,15115.105,100.0
3399,0.0,0.0,100.0,15003.994,100.0
3400,0.0,0.0,100.0,14892.883,100.0
3401,0.0,0.0,100.0,14781.771,100.0
3402,0.0,0.0,100.0,14670.66,100.0
3403,0.0,0.0,100.0,14559.549,100.0
3404,0.0,0.0,100.0,14448.438,100.0
3405,0.0,0.0,100.0,14337.327,100.0
3406,29.330600593230198,29.330601,100.0,14252.613,100.0
3407,116.63399903295878,116.634,100.0,14246.473,100.0
3408,210.15706618214466,210.15707,100.0,14324.503,100.0
3409,294.88332459582455,294.88333,100.0,14478.787,100.0
3410,362.97635564193695,362.97636,100.0,14694.355,100.0
3411,409.0862104778432,409.08621,100.0,14951.421,100.0
3412,429.7848870927444,428.74514,98.960251,15227.336,100.0
3413,423.5681768517291,423.56818,100.0,15497.436,100.0
3414,390.89330296966364,390.89331,100.0,15738.129,100.0
3415,334.16554164372263,334.16554,100.0,15927.767,100.0
3416,257.6927739837126,257.69278,100.0,16048.579,100.0
3417,167.8088939967844,167.8089,100.0,16088.496,100.0
3418,74.33666654803353,74.336667,100.0,16044.288,100.0
3419,4.378630794421894,4.3786308,100.0,15937.118,100.0
3420,0.0,0.0,100.0,15826.007,100.0
3421,0.0,0.0,100.0,15714.896,100.0
3422,0.0,0.0,100.0,15603.784,100.0
3423,0.0,0.0,100.0,15492.673,100.0
3424,0.0,0.0,100.0,15381.562,100.0
3425,0.0,0.0,100.0,15270.451,100.0
3426,0.0,0.0,100.0,15159.34,100.0
3427,0.0,0.0,100.0,15048.229,100.0
3428,0.0,0.0,100.0,14937.118,100.0
3429,0.0,0.0,100.0,14826.007,100.0
3430,29.93300688945529,29.933007,100.0,14741.835,100.0
3431,117.28499196963193,117.28499,100.0,14736.281,100.0
3432,210.70239485499326,210.7024,100.0,14814.802,100.0
3433,295.32130465356653,295.32131,100.0,14969.48,100.0
3434,363.3354242325689,363.33543,100.0,15185.371,100.0
3435,409.40572155881273,409.40572,100.0,15442.725,100.0
3436,430.10857808125803,428.74514,98.63656,15718.999,100.0
3437,423.9398507040314,423.93985,100.0,15989.434,100.0
3438,391.3529661507431,391.35297,100.0,16230.54,100.0
3439,334.74556781313487,334.74557,100.0,16420.7,100.0
3440,258.4130962248488,258.4131,100.0,16542.161,100.0
3441,168.6665112482733,168.66651,100.0,16582.85,100.0
3442,75.25684098181634,75.256842,100.0,16539.47,100.0
3443,4.759257485420829,4.7592575,100.0,16432.642,100.0
3444,0.0,0.0,100.0,16321.531,100.0
3445,0.0,0.0,100.0,16210.42,100.0
3446,0.0,0.0,100.0,16099.309,100.0
3447,0.0,0.0,100.0,15988.198,100.0
3448,0.0,0.0,100.0,15877.086,100.0
3449,0.0,0.0,100.0,15765.975,100.0
3450,0.0,0.0,100.0,15654.864,100.0
3451,0.0,0.0,100.0,15543.753,100.0
3452,0.0,0.0,100.0,15432.642,100.0
3453,0.0,0.0,100.0,15321.531,100.0
3454,30.506605081664688,30.506605,100.0,15237.876,100.0
3455,117.89732182936207,117.89732,100.0,15232.872,100.0
3456,211.21131593765435,211.21132,100.0,15311.851,100.0
3457,295.7272820163345,295.72728,100.0,15466.895,100.0
3458,363.6674382793622,363.66744,100.0,15683.084,100.0
3459,409.7030028071383,409.70301,100.0,15940.706,100.0
3460,430.41429881758995,428.74514,98.330839,16217.32,100.0
3461,424.29691380974884,424.29692,100.0,16488.076,100.0
3462,391.80023763744725,391.80024,100.0,16729.585,100.0
3463,335.3141490121601,335.31415,100.0,16920.257,100.0
3464,259.1216725825548,259.12167,100.0,17042.355,100.0
3465,169.51121845237972,169.51122,100.0,17083.804,100.0
3466,76.16433741670475,76.164338,100.0,17041.241,100.0
3467,5.150064906355743,5.1500649,100.0,16934.765,100.0
3468,0.0,0.0,100.0,16823.654,100.0
3469,0.0,0.0,100.0,16712.543,100.0
3470,0.0,0.0,100.0,16601.432,100.0
3471,0.0,0.0,100.0,16490.321,100.0
3472,0.0,0.0,100.0,16379.209,100.0
3473,0.0,0.0,100.0,16268.098,100.0
3474,0.0,0.0,100.0,16156.987,100.0
3475,0.0,0.0,100.0,16045.876,100.0
