Result_ID,Sensitivity,Country,Year,Tech,Availability,LCOE,Cost,Solar_Capacity_MW,BESS_Energy_MWh
304,Default,Australia,2016,Solar+BESS,0.3,61.07,2987302.9732,1.3,0.0
305,DR=0.08_LT=25,Australia,2016,Solar+BESS,0.3,101.85,2987302.9732,1.3,0.0
306,Default,Australia,2017,Solar+BESS,0.3,62.41,3056350.9704,1.3,0.0
307,DR=0.08_LT=25,Australia,2017,Solar+BESS,0.3,104.12,3056350.9704,1.3,0.0
308,Default,Australia,2018,Solar+BESS,0.3,48.89,2358054.244,1.3,0.0
309,DR=0.08_LT=25,Australia,2018,Solar+BESS,0.3,81.08,2358054.244,1.3,0.0
310,Default,Australia,2019,Solar+BESS,0.3,40.8,1939857.8835999998,1.3,0.0
311,DR=0.08_LT=25,Australia,2019,Solar+BESS,0.3,67.27,1939857.8835999998,1.3,0.0
312,Default,Australia,2020,Solar+BESS,0.3,34.72,1625884.9152,1.3,0.0
313,DR=0.08_LT=25,Australia,2020,Solar+BESS,0.3,56.91,1625884.9152,1.3,0.0
314,Default,Australia,2021,Solar+BESS,0.3,32.55,1513844.7688,1.3,0.0
315,DR=0.08_LT=25,Australia,2021,Solar+BESS,0.3,53.21,1513844.7688,1.3,0.0
316,Default,Australia,2022,Solar+BESS,0.3,27.96,1276736.5520000001,1.3,0.0
317,DR=0.08_LT=25,Australia,2022,Solar+BESS,0.3,45.39,1276736.5520000001,1.3,0.0
318,Default,Australia,2023,Solar+BESS,0.3,28.77,1318425.9087999999,1.3,0.0
319,DR=0.08_LT=25,Australia,2023,Solar+BESS,0.3,46.76,1318425.9087999999,1.3,0.0
320,Default,Australia,2015,Coal,0.3,72.83098369780254,1690307.1428571434,,
321,DR=0.08_LT=25,Australia,2015,Coal,0.3,97.80856478423696,1690307.1428571434,,
322,Default,Australia,2016,Coal,0.3,74.97511160477929,1690307.1428571434,,
323,DR=0.08_LT=25,Australia,2016,Coal,0.3,99.9526926912137,1690307.1428571434,,
324,Default,Australia,2017,Coal,0.3,83.83083253501184,1690307.1428571434,,
325,DR=0.08_LT=25,Australia,2017,Coal,0.3,108.80841362144625,1690307.1428571434,,
326,Default,Australia,2018,Coal,0.3,75.80405346524441,1690307.1428571434,,
327,DR=0.08_LT=25,Australia,2018,Coal,0.3,100.78163455167882,1690307.1428571434,,
328,Default,Australia,2019,Coal,0.3,69.9132046280351,1690307.1428571434,,
329,DR=0.08_LT=25,Australia,2019,Coal,0.3,94.8907857144695,1690307.1428571434,,
330,Default,Australia,2020,Coal,0.3,66.6017069536165,1690307.1428571434,,
331,DR=0.08_LT=25,Australia,2020,Coal,0.3,91.57928804005091,1690307.1428571434,,
332,Default,Australia,2021,Coal,0.3,80.03546834896534,1690307.1428571434,,
333,DR=0.08_LT=25,Australia,2021,Coal,0.3,105.01304943539974,1690307.1428571434,,
334,Default,Australia,2022,Coal,0.3,111.8618557908258,1690307.1428571434,,
335,DR=0.08_LT=25,Australia,2022,Coal,0.3,136.83943687726023,1690307.1428571434,,
336,Default,Australia,2023,Coal,0.3,87.12928544198859,1690307.1428571434,,
337,DR=0.08_LT=25,Australia,2023,Coal,0.3,112.106866528423,1690307.1428571434,,
338,Default,Australia,2024,Coal,0.3,82.18243718617465,1690307.1428571434,,
339,DR=0.08_LT=25,Australia,2024,Coal,0.3,107.16001827260905,1690307.1428571434,,
340,Default,Australia,2015,Gas,0.3,86.23680306142549,1355169.9999999998,,
341,DR=0.08_LT=25,Australia,2015,Gas,0.3,94.76876053027034,1355169.9999999998,,
342,Default,Australia,2016,Gas,0.3,74.73818551756584,1355169.9999999998,,
343,DR=0.08_LT=25,Australia,2016,Gas,0.3,83.27014298641069,1355169.9999999998,,
344,Default,Australia,2017,Gas,0.3,81.8234574473904,1355169.9999999998,,
345,DR=0.08_LT=25,Australia,2017,Gas,0.3,90.35541491623528,1355169.9999999998,,
346,Default,Australia,2018,Gas,0.3,94.81727148247812,1355169.9999999998,,
347,DR=0.08_LT=25,Australia,2018,Gas,0.3,103.349228951323,1355169.9999999998,,
348,Default,Australia,2019,Gas,0.3,74.3275679737062,1355169.9999999998,,
349,DR=0.08_LT=25,Australia,2019,Gas,0.3,82.85952544255106,1355169.9999999998,,
350,Default,Australia,2020,Gas,0.3,66.3857223596711,1355169.9999999998,,
351,DR=0.08_LT=25,Australia,2020,Gas,0.3,74.91767982851596,1355169.9999999998,,
352,Default,Australia,2021,Gas,0.3,141.4002820087939,1355169.9999999998,,
353,DR=0.08_LT=25,Australia,2021,Gas,0.3,149.9322394776388,1355169.9999999998,,
354,Default,Australia,2022,Gas,0.3,269.66758025440794,1355169.9999999998,,
355,DR=0.08_LT=25,Australia,2022,Gas,0.3,278.19953772325283,1355169.9999999998,,
356,Default,Australia,2023,Gas,0.3,124.64065920177634,1355169.9999999998,,
357,DR=0.08_LT=25,Australia,2023,Gas,0.3,133.17261667062124,1355169.9999999998,,
358,Default,Australia,2024,Gas,0.3,112.81325042984655,1355169.9999999998,,
359,DR=0.08_LT=25,Australia,2024,Gas,0.3,121.3452078986914,1355169.9999999998,,
360,Default,Australia,2024,Solar+BESS,0.35,31.04,1608150.4025005815,1.6,0.6
361,DR=0.08_LT=25,Australia,2024,Solar+BESS,0.35,49.85,1608150.4025005815,1.6,0.6
362,Default,Australia,2015,Solar+BESS,0.35,88.93,5097804.722840001,1.6,0.6
363,DR=0.08_LT=25,Australia,2015,Solar+BESS,0.35,148.58,5097804.722840001,1.6,0.6
364,Default,Australia,2016,Solar+BESS,0.35,75.07,4262289.53032,1.6,0.6
365,DR=0.08_LT=25,Australia,2016,Solar+BESS,0.35,124.94,4262289.53032,1.6,0.6
366,Default,Australia,2017,Solar+BESS,0.35,73.57,4171893.9055474526,1.6,0.6
367,DR=0.08_LT=25,Australia,2017,Solar+BESS,0.35,122.38,4171893.9055474526,1.6,0.6
368,Default,Australia,2018,Solar+BESS,0.35,58.7,3275465.4823256703,1.6,0.6
369,DR=0.08_LT=25,Australia,2018,Solar+BESS,0.35,97.02,3275465.4823256703,1.6,0.6
370,Default,Australia,2019,Solar+BESS,0.35,46.73,2553857.9739960046,1.6,0.6
371,DR=0.08_LT=25,Australia,2019,Solar+BESS,0.35,76.61,2553857.9739960046,1.6,0.6
372,Default,Australia,2020,Solar+BESS,0.35,40.06,2152088.8665474206,1.6,0.6
373,DR=0.08_LT=25,Australia,2020,Solar+BESS,0.35,65.24,2152088.8665474206,1.6,0.6
374,Default,Australia,2021,Solar+BESS,0.35,37.62,2005254.0944615616,1.6,0.6
375,DR=0.08_LT=25,Australia,2021,Solar+BESS,0.35,61.08,2005254.0944615616,1.6,0.6
376,Default,Australia,2022,Solar+BESS,0.35,33.52,1757917.6363599051,1.6,0.6
377,DR=0.08_LT=25,Australia,2022,Solar+BESS,0.35,54.09,1757917.6363599051,1.6,0.6
378,Default,Australia,2023,Solar+BESS,0.35,33.57,1761136.8121566263,1.6,0.6
379,DR=0.08_LT=25,Australia,2023,Solar+BESS,0.35,54.18,1761136.8121566263,1.6,0.6
380,Default,Australia,2015,Coal,0.35,66.147954797452,1690307.1428571434,,
381,DR=0.08_LT=25,Australia,2015,Coal,0.35,87.5573100143958,1690307.1428571434,,
382,Default,Australia,2016,Coal,0.35,68.29208270442874,1690307.1428571434,,
383,DR=0.08_LT=25,Australia,2016,Coal,0.35,89.70143792137254,1690307.1428571434,,
384,Default,Australia,2017,Coal,0.35,77.1478036346613,1690307.1428571434,,
385,DR=0.08_LT=25,Australia,2017,Coal,0.35,98.55715885160511,1690307.1428571434,,
386,Default,Australia,2018,Coal,0.35,69.12102456489387,1690307.1428571434,,
387,DR=0.08_LT=25,Australia,2018,Coal,0.35,90.53037978183767,1690307.1428571434,,
388,Default,Australia,2019,Coal,0.35,63.23017572768456,1690307.1428571434,,
389,DR=0.08_LT=25,Australia,2019,Coal,0.35,84.63953094462836,1690307.1428571434,,
390,Default,Australia,2020,Coal,0.35,59.91867805326596,1690307.1428571434,,
391,DR=0.08_LT=25,Australia,2020,Coal,0.35,81.32803327020976,1690307.1428571434,,
392,Default,Australia,2021,Coal,0.35,73.35243944861479,1690307.1428571434,,
393,DR=0.08_LT=25,Australia,2021,Coal,0.35,94.7617946655586,1690307.1428571434,,
394,Default,Australia,2022,Coal,0.35,105.17882689047525,1690307.1428571434,,
395,DR=0.08_LT=25,Australia,2022,Coal,0.35,126.58818210741906,1690307.1428571434,,
396,Default,Australia,2023,Coal,0.35,80.44625654163805,1690307.1428571434,,
397,DR=0.08_LT=25,Australia,2023,Coal,0.35,101.85561175858186,1690307.1428571434,,
398,Default,Australia,2024,Coal,0.35,75.4994082858241,1690307.1428571434,,
399,DR=0.08_LT=25,Australia,2024,Coal,0.35,96.9087635027679,1690307.1428571434,,
400,Default,Australia,2015,Gas,0.35,79.87334723560781,1355169.9999999998,,
401,DR=0.08_LT=25,Australia,2015,Gas,0.35,87.18645363747484,1355169.9999999998,,
402,Default,Australia,2016,Gas,0.35,68.37472969174816,1355169.9999999998,,
403,DR=0.08_LT=25,Australia,2016,Gas,0.35,75.68783609361519,1355169.9999999998,,
404,Default,Australia,2017,Gas,0.35,75.46000162157272,1355169.9999999998,,
405,DR=0.08_LT=25,Australia,2017,Gas,0.35,82.77310802343975,1355169.9999999998,,
406,Default,Australia,2018,Gas,0.35,88.45381565666045,1355169.9999999998,,
407,DR=0.08_LT=25,Australia,2018,Gas,0.35,95.76692205852747,1355169.9999999998,,
408,Default,Australia,2019,Gas,0.35,67.9641121478885,1355169.9999999998,,
409,DR=0.08_LT=25,Australia,2019,Gas,0.35,75.27721854975555,1355169.9999999998,,
410,Default,Australia,2020,Gas,0.35,60.02226653385341,1355169.9999999998,,
411,DR=0.08_LT=25,Australia,2020,Gas,0.35,67.33537293572046,1355169.9999999998,,
412,Default,Australia,2021,Gas,0.35,135.03682618297626,1355169.9999999998,,
413,DR=0.08_LT=25,Australia,2021,Gas,0.35,142.3499325848433,1355169.9999999998,,
414,Default,Australia,2022,Gas,0.35,263.3041244285903,1355169.9999999998,,
415,DR=0.08_LT=25,Australia,2022,Gas,0.35,270.6172308304573,1355169.9999999998,,
416,Default,Australia,2023,Gas,0.35,118.27720337595869,1355169.9999999998,,
417,DR=0.08_LT=25,Australia,2023,Gas,0.35,125.59030977782572,1355169.9999999998,,
418,Default,Australia,2024,Gas,0.35,106.44979460402887,1355169.9999999998,,
419,DR=0.08_LT=25,Australia,2024,Gas,0.35,113.7629010058959,1355169.9999999998,,
420,Default,Australia,2024,Solar+BESS,0.4,35.41,2032344.6801693542,1.8,1.7
421,DR=0.08_LT=25,Australia,2024,Solar+BESS,0.4,56.21,2032344.6801693542,1.8,1.7
422,Default,Australia,2015,Solar+BESS,0.4,113.59,7417853.7384,1.8,1.7
423,DR=0.08_LT=25,Australia,2015,Solar+BESS,0.4,189.53,7417853.7384,1.8,1.7
424,Default,Australia,2016,Solar+BESS,0.4,93.08,6005342.494200001,1.8,1.7
425,DR=0.08_LT=25,Australia,2016,Solar+BESS,0.4,154.56,6005342.494200001,1.8,1.7
426,Default,Australia,2017,Solar+BESS,0.4,86.87,5577105.312212139,1.8,1.7
427,DR=0.08_LT=25,Australia,2017,Solar+BESS,0.4,143.96,5577105.312212139,1.8,1.7
428,Default,Australia,2018,Solar+BESS,0.4,70.84,4473195.434147026,1.8,1.7
429,DR=0.08_LT=25,Australia,2018,Solar+BESS,0.4,116.63,4473195.434147026,1.8,1.7
430,Default,Australia,2019,Solar+BESS,0.4,53.19,3257526.845939514,1.8,1.7
431,DR=0.08_LT=25,Australia,2019,Solar+BESS,0.4,86.54,3257526.845939514,1.8,1.7
432,Default,Australia,2020,Solar+BESS,0.4,46.04,2765048.961646824,1.8,1.7
433,DR=0.08_LT=25,Australia,2020,Solar+BESS,0.4,74.35,2765048.961646824,1.8,1.7
434,Default,Australia,2021,Solar+BESS,0.4,43.34,2578909.7533258535,1.8,1.7
435,DR=0.08_LT=25,Australia,2021,Solar+BESS,0.4,69.74,2578909.7533258535,1.8,1.7
436,Default,Australia,2022,Solar+BESS,0.4,40.39,2375309.7334222165,1.8,1.7
437,DR=0.08_LT=25,Australia,2022,Solar+BESS,0.4,64.7,2375309.7334222165,1.8,1.7
438,Default,Australia,2023,Solar+BESS,0.4,39.15,2290237.228260968,1.8,1.7
439,DR=0.08_LT=25,Australia,2023,Solar+BESS,0.4,62.6,2290237.228260968,1.8,1.7
440,Default,Australia,2015,Coal,0.4,61.135683122189114,1690307.1428571434,,
441,DR=0.08_LT=25,Australia,2015,Coal,0.4,79.86886893701491,1690307.1428571434,,
442,Default,Australia,2016,Coal,0.4,63.27981102916586,1690307.1428571434,,
443,DR=0.08_LT=25,Australia,2016,Coal,0.4,82.01299684399166,1690307.1428571434,,
444,Default,Australia,2017,Coal,0.4,72.13553195939842,1690307.1428571434,,
445,DR=0.08_LT=25,Australia,2017,Coal,0.4,90.86871777422422,1690307.1428571434,,
446,Default,Australia,2018,Coal,0.4,64.10875288963098,1690307.1428571434,,
447,DR=0.08_LT=25,Australia,2018,Coal,0.4,82.84193870445678,1690307.1428571434,,
448,Default,Australia,2019,Coal,0.4,58.21790405242167,1690307.1428571434,,
449,DR=0.08_LT=25,Australia,2019,Coal,0.4,76.95108986724748,1690307.1428571434,,
450,Default,Australia,2020,Coal,0.4,54.906406378003076,1690307.1428571434,,
451,DR=0.08_LT=25,Australia,2020,Coal,0.4,73.63959219282887,1690307.1428571434,,
452,Default,Australia,2021,Coal,0.4,68.34016777335192,1690307.1428571434,,
453,DR=0.08_LT=25,Australia,2021,Coal,0.4,87.07335358817771,1690307.1428571434,,
454,Default,Australia,2022,Coal,0.4,100.16655521521237,1690307.1428571434,,
455,DR=0.08_LT=25,Australia,2022,Coal,0.4,118.89974103003817,1690307.1428571434,,
456,Default,Australia,2023,Coal,0.4,75.43398486637516,1690307.1428571434,,
457,DR=0.08_LT=25,Australia,2023,Coal,0.4,94.16717068120096,1690307.1428571434,,
458,Default,Australia,2024,Coal,0.4,70.4871366105612,1690307.1428571434,,
459,DR=0.08_LT=25,Australia,2024,Coal,0.4,89.22032242538701,1690307.1428571434,,
460,Default,Australia,2015,Gas,0.4,75.10075536624456,1355169.9999999998,,
461,DR=0.08_LT=25,Australia,2015,Gas,0.4,81.4997234678782,1355169.9999999998,,
462,Default,Australia,2016,Gas,0.4,63.602137822384904,1355169.9999999998,,
463,DR=0.08_LT=25,Australia,2016,Gas,0.4,70.00110592401856,1355169.9999999998,,
464,Default,Australia,2017,Gas,0.4,70.68740975220948,1355169.9999999998,,
465,DR=0.08_LT=25,Australia,2017,Gas,0.4,77.08637785384312,1355169.9999999998,,
466,Default,Australia,2018,Gas,0.4,83.6812237872972,1355169.9999999998,,
467,DR=0.08_LT=25,Australia,2018,Gas,0.4,90.08019188893083,1355169.9999999998,,
468,Default,Australia,2019,Gas,0.4,63.19152027852526,1355169.9999999998,,
469,DR=0.08_LT=25,Australia,2019,Gas,0.4,69.5904883801589,1355169.9999999998,,
470,Default,Australia,2020,Gas,0.4,55.249674664490165,1355169.9999999998,,
471,DR=0.08_LT=25,Australia,2020,Gas,0.4,61.648642766123814,1355169.9999999998,,
472,Default,Australia,2021,Gas,0.4,130.264234313613,1355169.9999999998,,
473,DR=0.08_LT=25,Australia,2021,Gas,0.4,136.66320241524664,1355169.9999999998,,
474,Default,Australia,2022,Gas,0.4,258.531532559227,1355169.9999999998,,
475,DR=0.08_LT=25,Australia,2022,Gas,0.4,264.9305006608607,1355169.9999999998,,
476,Default,Australia,2023,Gas,0.4,113.50461150659544,1355169.9999999998,,
477,DR=0.08_LT=25,Australia,2023,Gas,0.4,119.90357960822907,1355169.9999999998,,
478,Default,Australia,2024,Gas,0.4,101.67720273466563,1355169.9999999998,,
479,DR=0.08_LT=25,Australia,2024,Gas,0.4,108.07617083629927,1355169.9999999998,,
480,Default,Australia,2024,Solar+BESS,0.45,39.24,2482726.5011539087,2.1,2.9
481,DR=0.08_LT=25,Australia,2024,Solar+BESS,0.45,61.84,2482726.5011539087,2.1,2.9
482,Default,Australia,2015,Solar+BESS,0.45,134.52,9865806.743499998,2.1,2.9
483,DR=0.08_LT=25,Australia,2015,Solar+BESS,0.45,224.29,9865806.743499998,2.1,2.9
484,Default,Australia,2016,Solar+BESS,0.45,108.46,7846281.292099999,2.1,2.9
485,DR=0.08_LT=25,Australia,2016,Solar+BESS,0.45,179.86,7846281.292099999,2.1,2.9
486,Default,Australia,2017,Solar+BESS,0.45,98.37,7064279.133534523,2.1,2.9
487,DR=0.08_LT=25,Australia,2017,Solar+BESS,0.45,162.65,7064279.133534523,2.1,2.9
488,Default,Australia,2018,Solar+BESS,0.45,81.27,5739623.733770026,2.1,2.9
489,DR=0.08_LT=25,Australia,2018,Solar+BESS,0.45,133.5,5739623.733770026,2.1,2.9
490,Default,Australia,2019,Solar+BESS,0.45,58.88,4004164.9581394023,2.1,2.9
491,DR=0.08_LT=25,Australia,2019,Solar+BESS,0.45,95.31,4004164.9581394023,2.1,2.9
492,Default,Australia,2020,Solar+BESS,0.45,51.28,3415138.5217826925,2.1,2.9
493,DR=0.08_LT=25,Australia,2020,Solar+BESS,0.45,82.35,3415138.5217826925,2.1,2.9
494,Default,Australia,2021,Solar+BESS,0.45,48.34,3187277.4237008095,2.1,2.9
495,DR=0.08_LT=25,Australia,2021,Solar+BESS,0.45,77.34,3187277.4237008095,2.1,2.9
496,Default,Australia,2022,Solar+BESS,0.45,46.29,3028401.7621328076,2.1,2.9
497,DR=0.08_LT=25,Australia,2022,Solar+BESS,0.45,73.84,3028401.7621328076,2.1,2.9
498,Default,Australia,2023,Solar+BESS,0.45,44.0,2850987.384436404,2.1,2.9
499,DR=0.08_LT=25,Australia,2023,Solar+BESS,0.45,69.94,2850987.384436404,2.1,2.9
500,Default,Australia,2015,Coal,0.45,57.237249596984626,1690307.1428571434,,
501,DR=0.08_LT=25,Australia,2015,Coal,0.45,73.88897032127424,1690307.1428571434,,
502,Default,Australia,2016,Coal,0.45,59.381377503961374,1690307.1428571434,,
503,DR=0.08_LT=25,Australia,2016,Coal,0.45,76.033098228251,1690307.1428571434,,
504,Default,Australia,2017,Coal,0.45,68.23709843419394,1690307.1428571434,,
505,DR=0.08_LT=25,Australia,2017,Coal,0.45,84.88881915848356,1690307.1428571434,,
506,Default,Australia,2018,Coal,0.45,60.210319364426496,1690307.1428571434,,
507,DR=0.08_LT=25,Australia,2018,Coal,0.45,76.8620400887161,1690307.1428571434,,
508,Default,Australia,2019,Coal,0.45,54.31947052721719,1690307.1428571434,,
509,DR=0.08_LT=25,Australia,2019,Coal,0.45,70.9711912515068,1690307.1428571434,,
510,Default,Australia,2020,Coal,0.45,51.00797285279859,1690307.1428571434,,
511,DR=0.08_LT=25,Australia,2020,Coal,0.45,67.6596935770882,1690307.1428571434,,
512,Default,Australia,2021,Coal,0.45,64.44173424814743,1690307.1428571434,,
513,DR=0.08_LT=25,Australia,2021,Coal,0.45,81.09345497243704,1690307.1428571434,,
514,Default,Australia,2022,Coal,0.45,96.26812169000789,1690307.1428571434,,
515,DR=0.08_LT=25,Australia,2022,Coal,0.45,112.9198424142975,1690307.1428571434,,
516,Default,Australia,2023,Coal,0.45,71.53555134117069,1690307.1428571434,,
517,DR=0.08_LT=25,Australia,2023,Coal,0.45,88.18727206546029,1690307.1428571434,,
518,Default,Australia,2024,Coal,0.45,66.58870308535673,1690307.1428571434,,
519,DR=0.08_LT=25,Australia,2024,Coal,0.45,83.24042380964634,1690307.1428571434,,
520,Default,Australia,2015,Gas,0.45,71.38873946785091,1355169.9999999998,,
521,DR=0.08_LT=25,Australia,2015,Gas,0.45,77.07671111374749,1355169.9999999998,,
522,Default,Australia,2016,Gas,0.45,59.89012192399127,1355169.9999999998,,
523,DR=0.08_LT=25,Australia,2016,Gas,0.45,65.57809356988784,1355169.9999999998,,
524,Default,Australia,2017,Gas,0.45,66.97539385381582,1355169.9999999998,,
525,DR=0.08_LT=25,Australia,2017,Gas,0.45,72.66336549971241,1355169.9999999998,,
526,Default,Australia,2018,Gas,0.45,79.96920788890355,1355169.9999999998,,
527,DR=0.08_LT=25,Australia,2018,Gas,0.45,85.65717953480012,1355169.9999999998,,
528,Default,Australia,2019,Gas,0.45,59.479504380131615,1355169.9999999998,,
529,DR=0.08_LT=25,Australia,2019,Gas,0.45,65.16747602602818,1355169.9999999998,,
530,Default,Australia,2020,Gas,0.45,51.53765876609653,1355169.9999999998,,
531,DR=0.08_LT=25,Australia,2020,Gas,0.45,57.22563041199311,1355169.9999999998,,
532,Default,Australia,2021,Gas,0.45,126.55221841521934,1355169.9999999998,,
533,DR=0.08_LT=25,Australia,2021,Gas,0.45,132.24019006111592,1355169.9999999998,,
534,Default,Australia,2022,Gas,0.45,254.8195166608334,1355169.9999999998,,
535,DR=0.08_LT=25,Australia,2022,Gas,0.45,260.50748830672995,1355169.9999999998,,
536,Default,Australia,2023,Gas,0.45,109.79259560820178,1355169.9999999998,,
537,DR=0.08_LT=25,Australia,2023,Gas,0.45,115.48056725409836,1355169.9999999998,,
538,Default,Australia,2024,Gas,0.45,97.96518683627198,1355169.9999999998,,
539,DR=0.08_LT=25,Australia,2024,Gas,0.45,103.65315848216855,1355169.9999999998,,
540,Default,Australia,2024,Solar+BESS,0.5,42.56,2943537.3494468657,2.3,4.1
541,DR=0.08_LT=25,Australia,2024,Solar+BESS,0.5,66.67,2943537.3494468657,2.3,4.1
542,Default,Australia,2015,Solar+BESS,0.5,153.12,12463640.374400001,2.3,4.1
543,DR=0.08_LT=25,Australia,2015,Solar+BESS,0.5,255.2,12463640.374400001,2.3,4.1
544,Default,Australia,2016,Solar+BESS,0.5,122.06,9788970.9982,2.3,4.1
545,DR=0.08_LT=25,Australia,2016,Solar+BESS,0.5,202.23,9788970.9982,2.3,4.1
546,Default,Australia,2017,Solar+BESS,0.5,108.43,8615009.627038948,2.3,4.1
547,DR=0.08_LT=25,Australia,2017,Solar+BESS,0.5,178.98,8615009.627038948,2.3,4.1
548,Default,Australia,2018,Solar+BESS,0.5,90.45,7067265.827998953,2.3,4.1
549,DR=0.08_LT=25,Australia,2018,Solar+BESS,0.5,148.33,7067265.827998953,2.3,4.1
550,Default,Australia,2019,Solar+BESS,0.5,63.78,4770960.420984587,2.3,4.1
551,DR=0.08_LT=25,Australia,2019,Solar+BESS,0.5,102.86,4770960.420984587,2.3,4.1
552,Default,Australia,2020,Solar+BESS,0.5,55.81,4084608.7089925143,2.3,4.1
553,DR=0.08_LT=25,Australia,2020,Solar+BESS,0.5,89.26,4084608.7089925143,2.3,4.1
554,Default,Australia,2021,Solar+BESS,0.5,52.67,3814004.889600261,2.3,4.1
555,DR=0.08_LT=25,Australia,2021,Solar+BESS,0.5,83.9,3814004.889600261,2.3,4.1
556,Default,Australia,2022,Solar+BESS,0.5,51.48,3711302.10909706,2.3,4.1
557,DR=0.08_LT=25,Australia,2022,Solar+BESS,0.5,81.87,3711302.10909706,2.3,4.1
558,Default,Australia,2023,Solar+BESS,0.5,48.22,3430890.1780299195,2.3,4.1
559,DR=0.08_LT=25,Australia,2023,Solar+BESS,0.5,76.32,3430890.1780299195,2.3,4.1
560,Default,Australia,2015,Coal,0.5,54.11850277682106,1690307.1428571434,,
561,DR=0.08_LT=25,Australia,2015,Coal,0.5,69.1050514286817,1690307.1428571434,,
562,Default,Australia,2016,Coal,0.5,56.2626306837978,1690307.1428571434,,
563,DR=0.08_LT=25,Australia,2016,Coal,0.5,71.24917933565845,1690307.1428571434,,
564,Default,Australia,2017,Coal,0.5,65.11835161403036,1690307.1428571434,,
565,DR=0.08_LT=25,Australia,2017,Coal,0.5,80.104900265891,1690307.1428571434,,
566,Default,Australia,2018,Coal,0.5,57.09157254426292,1690307.1428571434,,
567,DR=0.08_LT=25,Australia,2018,Coal,0.5,72.07812119612358,1690307.1428571434,,
568,Default,Australia,2019,Coal,0.5,51.20072370705362,1690307.1428571434,,
569,DR=0.08_LT=25,Australia,2019,Coal,0.5,66.18727235891427,1690307.1428571434,,
570,Default,Australia,2020,Coal,0.5,47.889226032635015,1690307.1428571434,,
571,DR=0.08_LT=25,Australia,2020,Coal,0.5,62.875774684495674,1690307.1428571434,,
572,Default,Australia,2021,Coal,0.5,61.32298742798386,1690307.1428571434,,
573,DR=0.08_LT=25,Australia,2021,Coal,0.5,76.30953607984452,1690307.1428571434,,
574,Default,Australia,2022,Coal,0.5,93.14937486984431,1690307.1428571434,,
575,DR=0.08_LT=25,Australia,2022,Coal,0.5,108.13592352170497,1690307.1428571434,,
576,Default,Australia,2023,Coal,0.5,68.41680452100711,1690307.1428571434,,
577,DR=0.08_LT=25,Australia,2023,Coal,0.5,83.40335317286777,1690307.1428571434,,
578,Default,Australia,2024,Coal,0.5,63.46995626519316,1690307.1428571434,,
579,DR=0.08_LT=25,Australia,2024,Coal,0.5,78.4565049170538,1690307.1428571434,,
580,Default,Australia,2015,Gas,0.5,68.41912674913601,1355169.9999999998,,
